y_true,y_proba
1,0.94585174
1,0.2898817
1,0.9791291
1,0.9942572
1,0.88820577
1,0.8441842
1,0.41423386
0,0.9098661
1,0.7294164
1,0.2861705
0,0.16697533
1,0.9284082
1,0.9385416
1,0.8071014
1,0.96768814
0,0.89418584
0,0.8441297
1,0.866218
1,0.95469236
1,0.8361359
0,0.29441792
1,0.62632245
1,0.93325967
0,0.48121345
1,0.812744
1,0.8626468
0,0.06373704
1,0.92218584
0,0.49142483
1,0.82622284
1,0.6226236
1,0.9264816
1,0.7103275
1,0.98839337
1,0.9866508
1,0.9949207
0,0.13216163
1,0.9136593
1,0.97548044
1,0.89826024
1,0.9363496
1,0.9852764
1,0.947731
1,0.42266318
1,0.95759773
0,0.84984684
1,0.94901013
1,0.54247326
1,0.6862174
1,0.6998457
1,0.74208164
1,0.9421457
1,0.8519583
0,0.7227933
1,0.7955564
0,0.069757804
1,0.95155
0,0.45571467
1,0.82157433
0,0.23812115
1,0.8623194
1,0.85807943
1,0.97549474
0,0.48170957
1,0.95297194
1,0.9885153
1,0.99398404
0,0.12016935
1,0.96063745
1,0.7729418
0,0.76111954
1,0.9694501
1,0.8559948
0,0.3846682
0,0.7898922
1,0.9865566
1,0.8196789
1,0.9323555
0,0.84918547
1,0.93633944
0,0.78670865
1,0.9040657
1,0.99110705
1,0.95879626
0,0.16244508
0,0.32884768
0,0.48005643
1,0.9690328
1,0.94827604
1,0.9794637
1,0.95053893
1,0.92265755
1,0.98037326
1,0.26753658
1,0.79452723
0,0.20695965
1,0.7376884
1,0.8016664
1,0.95865196
1,0.8285438
1,0.939136
1,0.8519393
1,0.7333811
1,0.9473977
1,0.96182966
0,0.73503053
1,0.9877901
1,0.9832781
1,0.8943687
1,0.9097018
1,0.8221701
1,0.8721304
1,0.28796646
1,0.9816953
1,0.99191177
1,0.97874856
1,0.99385965
0,0.95275015
0,0.22101033
1,0.98181766
1,0.9640478
1,0.7944749
1,0.95138025
1,0.98051226
1,0.98076916
0,0.21900095
1,0.8565679
1,0.70806754
1,0.7252643
1,0.8058663
1,0.98819155
1,0.91639185
1,0.8166915
0,0.9440337
1,0.5077428
1,0.76315564
1,0.9662461
1,0.937476
1,0.93076533
0,0.72023374
1,0.763962
1,0.9888986
1,0.95110565
1,0.8760876
1,0.9519203
1,0.97714394
1,0.1302045
1,0.9903861
1,0.9838859
1,0.95352083
1,0.9957064
1,0.97449386
1,0.6049947
1,0.91452163
1,0.9783111
1,0.9602599
1,0.99632984
1,0.8751346
0,0.18798244
1,0.97046596
0,0.17269099
1,0.96506304
1,0.9315309
0,0.08696331
0,0.69937634
0,0.17438795
0,0.6446255
0,0.9083333
0,0.7955905
1,0.1687085
1,0.99423003
1,0.9698249
1,0.81526494
1,0.863876
1,0.9919658
1,0.97300774
1,0.2407391
0,0.08243325
1,0.85799843
1,0.9780488
1,0.9278007
1,0.9794301
1,0.509443
1,0.9592092
1,0.9353347
1,0.8382405
1,0.9326576
0,0.74368876
1,0.9786068
1,0.92285836
1,0.6002572
1,0.98187214
1,0.9444115
0,0.9495955
1,0.84555763
1,0.95841634
0,0.21989092
0,0.77902484
1,0.7992595
1,0.9141298
1,0.6910672
1,0.9263424
1,0.76222855
1,0.9679139
1,0.8830508
0,0.6517622
1,0.3648575
1,0.87020373
1,0.85366637
1,0.976434
0,0.25940275
1,0.959073
1,0.9915583
0,0.059325993
1,0.8592902
0,0.110293575
1,0.91119057
1,0.95176107
1,0.90316856
1,0.82744783
1,0.9050495
1,0.9781616
1,0.9760962
1,0.89573246
1,0.78862834
1,0.83587587
1,0.87829614
1,0.9859001
1,0.95266837
0,0.7640725
1,0.6311252
1,0.8825005
1,0.94482267
0,0.31040114
1,0.42745528
1,0.5902726
1,0.690163
1,0.573411
1,0.86025447
1,0.96260136
1,0.91179454
1,0.9278395
1,0.92973936
0,0.7236997
1,0.8786506
1,0.8349004
1,0.93903637
1,0.9892889
1,0.8877764
1,0.98566794
0,0.20919447
1,0.73588234
1,0.89465576
1,0.8945524
1,0.78031373
1,0.86347556
1,0.92925173
1,0.98760915
1,0.9616954
1,0.9328095
1,0.76402044
1,0.9862059
1,0.98603815
0,0.21384504
0,0.057595957
1,0.89583987
0,0.58966064
1,0.9179237
0,0.093537495
1,0.83216554
0,0.9297492
0,0.9550712
0,0.12260522
0,0.43091896
1,0.7491947
0,0.19023573
1,0.9716517
0,0.34035555
1,0.9570028
1,0.5805613
0,0.38130417
1,0.7728793
1,0.86689156
1,0.9118722
1,0.8806432
1,0.97133225
1,0.95432574
0,0.98913014
0,0.44716653
1,0.962883
1,0.921634
1,0.76011145
0,0.15781133
1,0.9964682
0,0.7663081
1,0.9511687
1,0.965853
0,0.76289225
1,0.9057118
1,0.8283788
1,0.87489545
1,0.9217505
1,0.7014836
1,0.9805234
1,0.9618119
1,0.9796531
1,0.96574503
0,0.7379024
1,0.8701925
1,0.8488551
0,0.12849148
1,0.8837921
1,0.98857087
1,0.96973944
0,0.04305716
1,0.76162094
1,0.98465675
1,0.9880642
1,0.9464966
0,0.9254523
1,0.82077986
0,0.14455262
1,0.92462385
0,0.18463364
1,0.707999
1,0.9708575
1,0.72414786
0,0.7149552
1,0.94609565
1,0.84165955
1,0.9166906
1,0.9175576
1,0.96219563
1,0.9419504
1,0.8833504
1,0.98280925
1,0.8774645
1,0.7533188
1,0.934014
0,0.23399702
1,0.9828993
1,0.95855737
1,0.7599818
1,0.8130733
1,0.55934554
1,0.68221277
1,0.92849725
1,0.9085217
1,0.95702684
1,0.9844824
1,0.837544
1,0.7327672
1,0.83796734
1,0.97628194
1,0.97638
0,0.7069657
0,0.587879
0,0.2631775
1,0.97509444
0,0.7003721
1,0.9754926
1,0.8583217
1,0.74326545
1,0.86327773
1,0.98232806
1,0.66120046
1,0.8344848
1,0.9824911
0,0.32148
0,0.12957726
0,0.23672372
0,0.6361712
1,0.94044644
1,0.9487815
1,0.7894756
1,0.8510815
1,0.98296297
1,0.97714114
1,0.926671
0,0.2307979
0,0.90518683
1,0.97980917
1,0.67397755
1,0.9721699
1,0.972982
1,0.98842865
1,0.92827517
0,0.7385844
1,0.9778151
1,0.9916562
1,0.64799327
1,0.9677848
0,0.8967996
1,0.94243675
1,0.9256813
1,0.8724583
1,0.95861995
1,0.7481711
1,0.8741262
0,0.85018706
1,0.9827877
1,0.9393576
0,0.7751517
0,0.23865499
1,0.8767958
1,0.9229428
1,0.96904254
1,0.97888225
1,0.9140266
0,0.7848506
1,0.8680029
1,0.9900647
1,0.924839
0,0.7446316
1,0.9902867
1,0.9433107
1,0.98353565
1,0.88142425
0,0.9422081
0,0.20895618
0,0.2426343
1,0.8868624
1,0.86923057
1,0.7532534
1,0.97625047
1,0.6186276
0,0.8525837
1,0.9751017
1,0.85593086
0,0.96938825
1,0.88267606
1,0.977692
1,0.98252606
1,0.7118065
0,0.701528
1,0.7105908
1,0.8216537
1,0.85358226
1,0.9831203
1,0.7327248
1,0.8152852
0,0.81748426
0,0.76887167
1,0.9549792
1,0.95357114
1,0.8310009
1,0.74926734
1,0.96342266
0,0.2632238
1,0.82338905
0,0.07597044
1,0.9758941
0,0.20815168
1,0.92090726
1,0.8725767
1,0.9884376
1,0.8220474
1,0.5909727
1,0.98358476
1,0.84053564
1,0.8894762
1,0.92970467
1,0.8739606
0,0.10909748
1,0.75740397
0,0.5772828
1,0.8729793
1,0.88724035
1,0.6797711
1,0.6770494
1,0.95435786
1,0.5951855
1,0.8861269
0,0.57083285
1,0.9791246
1,0.7305639
1,0.83034
1,0.93765074
1,0.97059184
0,0.1371423
1,0.8675881
1,0.9626068
0,0.3038627
1,0.9579046
1,0.98908585
1,0.46269274
1,0.70714223
1,0.98914427
0,0.94354707
1,0.8115975
1,0.97953886
0,0.9111407
1,0.9780974
1,0.97334373
1,0.94820535
1,0.80086774
1,0.95571864
1,0.5953561
1,0.99309915
1,0.9358347
0,0.3179454
1,0.90051126
1,0.8869999
0,0.59661186
1,0.68780506
1,0.8931486
1,0.9728544
0,0.18678424
1,0.99338394
1,0.9204922
1,0.9935627
1,0.9147286
1,0.89624226
1,0.48195645
1,0.9946808
0,0.1391346
0,0.90074843
1,0.73372287
0,0.3114496
1,0.98897064
1,0.97952694
0,0.055728294
1,0.96660185
1,0.99077016
1,0.902339
1,0.9528159
0,0.42203724
1,0.885309
0,0.16283296
1,0.98002005
1,0.97251827
1,0.6798886
1,0.86671895
1,0.9051255
1,0.11175317
1,0.82556134
1,0.9600399
0,0.068064146
0,0.10099879
1,0.97678274
0,0.76586217
1,0.76499397
1,0.9673324
1,0.88232493
0,0.25221282
1,0.739787
1,0.89321154
1,0.79789
1,0.8771519
0,0.1131459
1,0.9748209
1,0.9745121
1,0.9749316
1,0.69124776
1,0.9353649
1,0.99454015
1,0.8698011
1,0.95741
1,0.980489
1,0.98724174
1,0.6691159
1,0.9515279
1,0.85576
1,0.88350755
1,0.42228466
1,0.6039829
1,0.9739203
1,0.7315668
1,0.9322904
1,0.8837594
1,0.9445379
1,0.96952516
1,0.9364099
1,0.90214396
1,0.99133575
1,0.9537307
1,0.9802172
1,0.99066365
1,0.9552713
0,0.6010614
1,0.9709109
1,0.91334254
1,0.8088035
0,0.57926303
1,0.9616151
1,0.5982345
0,0.83886397
0,0.6536789
1,0.97667205
0,0.7980395
1,0.96085465
1,0.92235523
1,0.9366309
1,0.97729653
1,0.31860393
0,0.8770949
1,0.9794033
1,0.9640115
1,0.60974646
1,0.9740157
1,0.7635593
1,0.9558373
0,0.04415057
1,0.9200628
0,0.07532342
1,0.9673803
1,0.80314356
1,0.6397503
1,0.68366456
0,0.22481571
1,0.99104846
1,0.73211855
1,0.9683765
0,0.23083468
0,0.052240286
1,0.9674779
1,0.7830451
1,0.94041026
1,0.86208856
1,0.73022556
1,0.96530205
1,0.8650443
1,0.9570824
0,0.36600015
0,0.14558575
1,0.8150253
1,0.792776
1,0.91248614
0,0.69937736
1,0.90797514
1,0.8778178
1,0.9682189
1,0.9712899
1,0.9598547
1,0.56801647
1,0.9006174
0,0.1325457
0,0.87681514
1,0.99711967
1,0.90228707
0,0.11364841
1,0.749446
1,0.80220425
1,0.93743974
0,0.11644882
1,0.9048612
0,0.9658659
1,0.8983145
1,0.9936147
0,0.862662
1,0.91241485
1,0.90599847
1,0.7192644
1,0.98659664
0,0.13013001
1,0.96342033
0,0.08889685
1,0.77309024
0,0.5859386
1,0.95012003
0,0.15041858
1,0.77755046
1,0.96097684
1,0.99294186
1,0.6395041
1,0.8642897
1,0.8675733
1,0.97122866
1,0.915718
1,0.9830604
1,0.98174816
1,0.7559049
1,0.9692331
1,0.45610023
0,0.08050777
1,0.97096217
0,0.85630983
0,0.11114908
1,0.82149225
1,0.9544397
1,0.8638301
1,0.79434085
1,0.71556085
1,0.8278043
1,0.9313121
1,0.33641994
0,0.8051564
1,0.876751
0,0.31472877
1,0.5810495
1,0.94684327
1,0.94899756
0,0.44700602
1,0.94639367
0,0.058716845
1,0.9957455
1,0.8945732
1,0.9647826
1,0.8166412
0,0.69892323
1,0.9810542
1,0.9234123
1,0.89676565
1,0.93565226
0,0.1552375
1,0.72002053
1,0.75824505
0,0.6419345
1,0.91094756
1,0.8216664
1,0.90319675
1,0.93287265
0,0.6740649
1,0.96077925
1,0.93334585
1,0.9945425
0,0.23957759
1,0.86648756
1,0.89979637
1,0.8375378
1,0.779969
1,0.9666781
1,0.85698795
1,0.98578984
1,0.98991346
1,0.91173357
1,0.8638918
0,0.05222689
1,0.8658361
1,0.4400995
1,0.15548645
0,0.08625402
0,0.83552504
1,0.9887018
1,0.9746479
1,0.8881885
1,0.8968257
1,0.9635556
1,0.95206475
1,0.99159956
1,0.8065337
1,0.35427415
1,0.97806567
1,0.9200219
1,0.93000954
1,0.96421754
1,0.93658787
1,0.9647351
1,0.98148686
1,0.92812294
1,0.34525338
1,0.84819573
1,0.26792502
0,0.3412793
1,0.99639493
1,0.986837
1,0.9708726
0,0.089837305
1,0.6158869
1,0.73473185
0,0.93513936
1,0.97625774
1,0.76896954
1,0.94480383
1,0.93975264
1,0.96623904
1,0.98001283
1,0.90049124
1,0.9231582
1,0.382102
1,0.823224
1,0.87004316
1,0.98692375
1,0.8930427
0,0.8626448
1,0.9581137
1,0.91755307
0,0.69009805
1,0.6938204
0,0.07304819
1,0.7656526
1,0.6918542
0,0.94100237
1,0.92463684
1,0.9515144
1,0.861105
1,0.9331659
1,0.98993355
0,0.110438734
1,0.96112305
1,0.8392808
1,0.8665145
1,0.9381841
1,0.72360283
1,0.89748573
0,0.9457414
0,0.16579714
1,0.95205534
1,0.87871104
0,0.8312018
1,0.962272
1,0.8710952
1,0.97337747
1,0.88856953
1,0.97037965
1,0.7935588
0,0.038064886
0,0.8095477
1,0.9130069
1,0.99547285
1,0.8557924
1,0.61466557
0,0.1996939
1,0.8793631
1,0.91027635
1,0.93183637
1,0.9623242
1,0.9764994
0,0.862228
0,0.099433735
1,0.91821116
1,0.9982657
1,0.91127133
0,0.20006602
1,0.97623616
1,0.88995856
1,0.8679882
1,0.7620717
1,0.97004795
1,0.99649614
1,0.7814859
1,0.9912743
0,0.59556377
1,0.8350828
1,0.9451821
1,0.7806474
1,0.96418786
0,0.37597382
1,0.8458912
1,0.9015887
1,0.9866801
1,0.8561308
1,0.8909801
1,0.77435863
1,0.9799699
0,0.16153185
0,0.21621542
1,0.9790399
1,0.94004583
1,0.98109746
1,0.8168159
1,0.909924
1,0.9871126
0,0.13663217
1,0.8721379
1,0.7079042
0,0.8890158
1,0.75680155
1,0.8482868
1,0.99522686
1,0.90742993
0,0.14703988
1,0.9711454
0,0.76021713
1,0.84375083
1,0.8902352
0,0.33202025
0,0.9155559
1,0.9332908
1,0.9589784
0,0.8437883
1,0.8889186
1,0.848394
1,0.98485816
1,0.96965283
1,0.9495103
0,0.22768806
1,0.7413038
1,0.84147596
1,0.9563524
0,0.23498286
0,0.108010784
1,0.9207486
1,0.9913496
1,0.9985644
1,0.76938075
0,0.08867052
1,0.97679377
1,0.8495637
0,0.15051277
0,0.09274681
1,0.93111306
1,0.98656636
1,0.8454136
1,0.93386984
1,0.8399952
1,0.8394956
1,0.804888
1,0.63506263
1,0.943736
1,0.97802234
1,0.97985923
1,0.9284985
0,0.6639691
1,0.994882
1,0.71450216
1,0.31663275
1,0.8335656
1,0.7965198
1,0.94263893
0,0.6713824
0,0.056721985
1,0.8847363
1,0.897936
1,0.92805034
1,0.93936473
1,0.96992433
1,0.90929663
0,0.15552017
1,0.9889404
1,0.86282825
0,0.67585504
0,0.63210684
1,0.95327866
1,0.9482335
1,0.99026626
0,0.6769542
0,0.6521054
1,0.9889521
1,0.36650246
1,0.9256109
1,0.99327314
1,0.1776429
1,0.71020585
1,0.8124618
0,0.21063204
1,0.98955965
1,0.7548771
1,0.8882575
1,0.98555225
1,0.97204787
0,0.46369684
1,0.63481146
0,0.40417528
0,0.14387153
1,0.9083993
0,0.9688723
1,0.91206217
1,0.67807555
1,0.98982435
1,0.82425654
0,0.7691454
1,0.9837759
0,0.11217843
1,0.9342125
1,0.68993443
1,0.82130945
1,0.89731205
1,0.98983777
1,0.9519599
1,0.9597962
1,0.7687488
1,0.73402184
1,0.9219231
1,0.9931884
1,0.8926537
1,0.74538034
0,0.5820447
1,0.82283556
1,0.7611847
1,0.98659897
1,0.9686683
0,0.6643505
1,0.9846662
1,0.961833
1,0.92762035
1,0.9577977
1,0.97907263
1,0.91002244
0,0.12774171
1,0.73678863
1,0.23453139
1,0.94304967
1,0.8648994
0,0.7236199
1,0.98054767
0,0.41588226
1,0.17823859
0,0.25525606
1,0.9191466
1,0.96151775
1,0.15485345
1,0.93004453
1,0.83074063
1,0.9546571
1,0.7997651
1,0.8901433
1,0.9786944
1,0.27141085
1,0.7100441
1,0.28695944
1,0.81819916
1,0.71498346
0,0.72347313
1,0.6097762
1,0.7319582
0,0.7628
1,0.88220114
1,0.8260833
1,0.8550128
1,0.7942332
1,0.94002604
1,0.7622093
1,0.98821926
1,0.81215024
1,0.13391863
1,0.9860011
0,0.061087273
1,0.9679852
1,0.9204769
0,0.7924729
0,0.78624094
1,0.96106875
1,0.46043953
0,0.12297378
1,0.23952685
1,0.7768936
1,0.97539705
1,0.9805028
1,0.76828337
0,0.2999376
1,0.95764333
1,0.94558257
1,0.9760074
1,0.9803075
1,0.99568415
1,0.88782346
1,0.9472518
1,0.82619447
1,0.90502244
1,0.71373886
1,0.7164724
1,0.65320736
1,0.7473608
0,0.09218818
1,0.69331235
0,0.9072868
1,0.9652537
1,0.9142099
0,0.8492347
1,0.72652924
0,0.77697074
1,0.8229346
1,0.8788419
1,0.71519864
1,0.9041891
0,0.26259497
1,0.94660264
1,0.91163915
1,0.8582167
1,0.89309
0,0.084418
1,0.9352278
1,0.9856074
1,0.93466824
1,0.9528504
1,0.7270424
1,0.9769065
1,0.9835262
1,0.9130426
1,0.82638127
1,0.9547895
1,0.8266727
1,0.9622637
1,0.77523947
0,0.9574341
1,0.90639853
1,0.7905093
1,0.980537
1,0.7823422
1,0.93353456
0,0.7863336
1,0.98013353
1,0.96543926
0,0.24150915
1,0.55982
1,0.8314331
1,0.9177573
1,0.9411696
1,0.8954788
1,0.9817563
1,0.8270319
1,0.9518328
1,0.7718905
1,0.16352087
1,0.41108835
1,0.90546286
1,0.98747176
0,0.66135406
1,0.737694
1,0.9639822
1,0.9284155
1,0.5633854
0,0.8183861
1,0.9841303
0,0.0575081
0,0.5141952
1,0.87674624
1,0.9537413
1,0.9562542
1,0.94810945
1,0.9881891
1,0.9692662
1,0.9927578
1,0.7900097
0,0.15667865
1,0.6709447
1,0.9843687
1,0.86155075
0,0.76428527
0,0.713613
1,0.7613217
1,0.92634493
1,0.9550088
1,0.91573143
1,0.8675701
1,0.846697
0,0.079165906
0,0.9738505
1,0.9298182
1,0.76913613
1,0.95688087
1,0.73289734
1,0.8693632
1,0.9752117
1,0.8960909
1,0.86666226
0,0.04714915
1,0.9920311
1,0.99142504
1,0.99017066
0,0.61499673
1,0.78200746
1,0.9207303
0,0.8095617
1,0.9359933
1,0.95835733
1,0.9764449
1,0.99649614
1,0.95881706
0,0.13277029
1,0.84083307
1,0.9524554
1,0.88647926
1,0.90975004
1,0.75198275
1,0.98133886
1,0.8574455
1,0.75305617
1,0.9885861
1,0.95730084
0,0.064967684
0,0.41052392
1,0.9720653
0,0.9478786
1,0.94144434
1,0.88876945
1,0.8302925
1,0.9874277
1,0.71754193
1,0.95327103
1,0.7427772
1,0.87348104
1,0.9742207
1,0.786003
0,0.1700933
0,0.6280017
1,0.95411426
0,0.885289
1,0.8886644
1,0.9120771
1,0.936121
0,0.46779147
1,0.9502452
1,0.73320544
1,0.9731418
1,0.8484506
0,0.47380438
1,0.987382
1,0.83076656
1,0.895541
0,0.89444387
1,0.91533023
1,0.8720206
1,0.9785461
1,0.96688944
0,0.42510936
1,0.918024
1,0.8709633
1,0.9622926
1,0.9765263
1,0.8850237
1,0.9708193
1,0.9644395
1,0.94073254
1,0.96460485
0,0.17371584
1,0.86424303
1,0.98656076
1,0.9446896
1,0.58923155
1,0.9785533
1,0.9858289
1,0.9382862
1,0.9680747
0,0.36491776
1,0.9237151
1,0.7960506
1,0.7880419
1,0.9753852
0,0.8950833
0,0.081402585
0,0.7151628
0,0.85859317
1,0.9303129
1,0.9516882
1,0.9619168
1,0.92474747
1,0.9672194
1,0.99053967
0,0.9644203
0,0.3364237
1,0.9909553
1,0.96145463
1,0.9874949
1,0.8992348
0,0.24996638
1,0.9798021
1,0.8117517
1,0.5448625
1,0.94757086
1,0.9635137
1,0.97733945
1,0.993353
1,0.9823976
1,0.97600514
1,0.99146855
1,0.9518958
1,0.93309987
0,0.8453522
1,0.79251033
1,0.94843215
1,0.9676091
1,0.9113344
0,0.8301632
1,0.15050037
0,0.30672008
1,0.9931484
1,0.9561331
1,0.94453967
1,0.9360472
0,0.24192572
1,0.86291784
1,0.93624705
0,0.06944976
1,0.645792
1,0.63536954
0,0.74230427
1,0.07758282
0,0.6431157
1,0.9362537
1,0.69498587
1,0.985136
1,0.5819051
1,0.6935397
1,0.9729666
1,0.9626818
0,0.7571267
0,0.2601914
1,0.97076225
1,0.9711086
1,0.30354026
1,0.9475351
1,0.82939875
1,0.7810105
1,0.8783346
0,0.895229
1,0.9399725
1,0.8277369
1,0.901341
0,0.044829298
1,0.9476154
1,0.9238957
0,0.92483985
0,0.5695369
0,0.66985667
1,0.45120323
0,0.5954593
1,0.6595806
1,0.8843717
0,0.6829958
1,0.16562282
1,0.9900214
1,0.9697555
1,0.9713708
1,0.90353835
1,0.98994595
1,0.9804597
1,0.9860866
1,0.9473075
1,0.9210774
1,0.9442723
1,0.95964617
1,0.9630021
1,0.7065494
1,0.61148345
1,0.7508869
0,0.088184275
0,0.08071344
0,0.0987932
0,0.10960939
1,0.9552311
1,0.9590648
1,0.89690125
1,0.9731054
0,0.15389778
1,0.8203546
1,0.95786893
1,0.82968825
1,0.30737886
1,0.8850039
1,0.6663086
0,0.27499017
1,0.9333269
1,0.774989
1,0.98029923
1,0.72031045
0,0.18705034
1,0.9569002
1,0.991198
1,0.893725
1,0.86856395
1,0.97635525
1,0.9868938
1,0.86417323
0,0.21200167
0,0.28334334
1,0.8483163
1,0.99475646
1,0.9552687
0,0.1854821
1,0.5981107
0,0.89615196
0,0.42869624
0,0.1783534
0,0.16650425
1,0.7959047
1,0.62808895
1,0.20481032
1,0.97556585
1,0.5284984
1,0.9362064
0,0.6529437
1,0.95398724
1,0.84804994
1,0.9591124
1,0.92191035
1,0.8308115
0,0.4717485
1,0.7768524
1,0.96928227
0,0.14808401
1,0.7756513
1,0.96214134
1,0.97162175
0,0.07262594
1,0.21606612
1,0.9589656
0,0.24769883
1,0.6161184
0,0.16722444
1,0.9847284
1,0.9256829
1,0.54713
1,0.8798261
0,0.12307753
0,0.7842675
0,0.6245477
1,0.9688686
1,0.95566094
1,0.9448452
1,0.50152713
1,0.9879082
1,0.55134743
1,0.9562481
0,0.5484291
0,0.86645603
1,0.97180814
1,0.8763977
0,0.7454791
1,0.51022506
1,0.9720642
1,0.9705484
0,0.3287671
1,0.8192648
0,0.40013593
1,0.7996269
1,0.7354379
1,0.9539437
1,0.9885046
1,0.8676251
1,0.74684125
1,0.9578641
1,0.8010169
0,0.9030758
1,0.94300026
1,0.78527915
1,0.9797508
1,0.96771955
1,0.9905584
1,0.92196214
1,0.95809364
1,0.9717238
1,0.90718657
0,0.22435665
1,0.7885661
1,0.94527453
1,0.8363254
0,0.85073745
0,0.8214159
1,0.92262125
1,0.77220654
1,0.99865615
1,0.7212011
1,0.94098836
1,0.9918173
0,0.4101435
0,0.6564975
0,0.88961804
1,0.9221568
0,0.21867692
1,0.9485732
1,0.6698158
0,0.77303994
1,0.98995996
1,0.94630164
1,0.9705044
1,0.94678724
1,0.9113243
1,0.9842949
1,0.9886368
1,0.7640973
1,0.9434067
1,0.9062636
1,0.98241895
1,0.9488871
1,0.9803977
0,0.8515523
1,0.9413067
1,0.8492356
1,0.88735163
1,0.98517543
1,0.8271138
1,0.97413427
1,0.9886246
1,0.98542935
1,0.89077127
1,0.67861444
1,0.90859157
0,0.969041
0,0.040167682
1,0.9212459
0,0.7754305
1,0.79015756
0,0.19610994
1,0.9496014
1,0.9296952
1,0.9738806
1,0.98716426
1,0.9433964
1,0.8301476
1,0.9889392
1,0.9493432
1,0.9722493
1,0.9752319
1,0.9790677
1,0.9217268
1,0.9869838
1,0.92549103
1,0.93406844
0,0.8550593
1,0.84214604
1,0.667588
1,0.92248315
1,0.9578509
1,0.8182025
1,0.85324365
1,0.9888475
1,0.6541631
1,0.9460518
1,0.96040297
1,0.97132224
1,0.7684351
1,0.37643665
1,0.94419765
1,0.9546555
1,0.91692436
1,0.9606571
0,0.09237897
1,0.92661965
0,0.89447355
0,0.75111675
1,0.9908868
1,0.96243
1,0.852542
1,0.88241994
1,0.9822515
1,0.74205434
1,0.9867726
1,0.9891985
0,0.16995305
1,0.35083336
1,0.2860754
1,0.75810486
1,0.8901114
1,0.6907438
0,0.69539195
1,0.79259926
1,0.16637059
1,0.66738164
0,0.14100417
1,0.5650202
1,0.94414026
1,0.9446301
1,0.9632127
1,0.9423385
1,0.9701019
1,0.954883
1,0.99335194
0,0.09546918
0,0.7100302
1,0.9404983
1,0.98521984
1,0.9716935
1,0.93782014
1,0.8846544
1,0.9756672
1,0.9785831
1,0.8666893
0,0.18920156
1,0.8407969
1,0.8656379
1,0.25805545
0,0.27303362
1,0.9022332
1,0.893306
1,0.9910986
1,0.9970003
0,0.6321235
1,0.78632456
1,0.98910195
1,0.99095964
1,0.7583348
1,0.82817864
1,0.9924089
1,0.98060155
1,0.88781005
1,0.9641337
1,0.9366148
1,0.96998984
1,0.9825916
1,0.99530977
1,0.91261166
1,0.6521818
0,0.44121188
1,0.93191195
1,0.93778074
1,0.9798565
1,0.19215764
1,0.9790455
0,0.94875115
1,0.80221665
1,0.87704366
1,0.14484626
1,0.851384
1,0.9593547
1,0.9662544
1,0.9526688
1,0.9668852
1,0.89075136
1,0.98850095
0,0.7670862
1,0.91571313
1,0.8250807
1,0.886415
1,0.96615225
0,0.32154447
1,0.9553135
1,0.98212963
1,0.85136944
1,0.9930287
0,0.10140091
1,0.7239765
0,0.39506477
1,0.61632216
0,0.22545218
1,0.9729144
1,0.9469743
0,0.5106367
1,0.69579726
1,0.94182
1,0.3941639
1,0.86844534
1,0.9433115
1,0.98956573
1,0.98778254
0,0.7333028
1,0.9759017
1,0.3947664
0,0.09968184
0,0.9567331
1,0.9577153
1,0.84060466
1,0.13919216
1,0.8719961
1,0.90092844
0,0.09415718
1,0.94103575
1,0.9561218
1,0.76519597
1,0.8900639
1,0.97581744
1,0.92510897
1,0.992919
1,0.9785751
0,0.17484196
1,0.4223358
1,0.97491306
1,0.9521152
1,0.9834731
1,0.88558674
1,0.97035384
1,0.90683556
1,0.90519583
1,0.9471057
1,0.81615525
1,0.96519506
1,0.9226464
1,0.9716958
0,0.6445757
1,0.7623313
0,0.068063885
0,0.7583698
1,0.45193705
1,0.60206324
1,0.8492613
0,0.077071145
1,0.9205067
1,0.9751671
1,0.95221364
1,0.91081095
1,0.9335516
1,0.9756241
1,0.995943
1,0.92897683
1,0.9692849
1,0.88268113
1,0.98325306
1,0.8549668
1,0.9975114
1,0.9143691
1,0.98402935
0,0.06910042
1,0.8483921
1,0.9846014
1,0.94307864
1,0.95860595
1,0.9856156
0,0.47220498
1,0.92411923
1,0.90072113
1,0.97248715
0,0.59888476
1,0.91701007
1,0.9540772
1,0.89923126
1,0.86364776
0,0.16294096
0,0.09895487
1,0.8720733
1,0.98358786
1,0.69710875
1,0.9812887
0,0.1462659
1,0.47449112
0,0.8562919
0,0.8677898
1,0.9849031
0,0.527509
1,0.84216934
1,0.6113994
1,0.7957288
1,0.69918334
1,0.6679117
1,0.87736326
0,0.08967497
1,0.8065573
1,0.09292173
1,0.7409749
1,0.9270485
1,0.92859155
1,0.87256473
1,0.9176792
1,0.81658757
1,0.43183896
1,0.892135
1,0.9658834
1,0.9231433
1,0.8352158
1,0.84169984
1,0.7845396
1,0.9863327
1,0.81332034
1,0.571925
1,0.9704899
1,0.9756953
1,0.9439917
1,0.91634333
1,0.8444254
1,0.8933549
1,0.9700627
0,0.12993273
1,0.9667035
1,0.9495994
1,0.49082813
1,0.9594026
1,0.963022
0,0.2777871
0,0.26820537
0,0.97180665
0,0.049248554
1,0.9841548
1,0.8784681
1,0.87907857
1,0.37752783
1,0.9910699
1,0.98562837
1,0.9860366
1,0.41699678
1,0.9445772
1,0.9642824
1,0.86536914
1,0.88975877
0,0.092300154
1,0.97478515
0,0.05664598
1,0.8940212
1,0.99385947
1,0.84943455
1,0.9547801
